22-07-2017,50.06,
23-07-2017,46.53,
24-07-2017,46.72,
25-07-2017,48.3,
10-08-2017,55.31,
11-08-2017,54.27,
12-08-2017,51.91,
13-08-2017,52.21,
14-08-2017,55.22,
15-08-2017,53.47,
16-08-2017,55.22,
01-09-2017,50.16,
02-09-2017,50.9,
03-09-2017,50.34,
04-09-2017,53.82,
05-09-2017,55.17,
06-09-2017,56.13,
07-09-2017,57,
08-09-2017,57.02,
09-09-2017,57.59,
10-09-2017,57.84,
11-09-2017,57.98,
12-09-2017,57.99,
13-09-2017,58.57,
14-09-2017,58,
15-09-2017,58.28,
16-09-2017,58.3,
17-09-2017,54.69,
18-09-2017,54.39,
19-09-2017,54.69,
20-09-2017,54.46,
21-09-2017,55.91,
22-09-2017,19.08,
23-09-2017,53.69,
24-09-2017,53.56,
25-09-2017,55.38,
26-09-2017,56.86,
27-09-2017,57.08,
28-09-2017,56.07,
29-09-2017,54.61,
30-09-2017,53.2,
03-10-2017,55.8,
04-10-2017,56.01,
05-10-2017,57.37,
06-10-2017,57.29,
07-10-2017,57.45,
08-10-2017,55.22,
09-10-2017,55.76,
10-10-2017,56.42,
11-10-2017,56.89,
12-10-2017,57.06,
13-10-2017,56.49,
14-10-2017,56.41,
15-10-2017,56.41,
16-10-2017,54.45,
17-10-2017,56.41,
18-10-2017,55.6,
19-10-2017,52.19,
20-10-2017,50.56,
21-10-2017,51.11,
22-10-2017,51.32,
23-10-2017,54.55,
24-10-2017,57.23,
25-10-2017,57.05,
26-10-2017,56.55,
27-10-2017,56.92,
28-10-2017,56.96,
29-10-2017,55.23,
30-10-2017,55.68,
31-10-2017,55.88,
01-11-2017,55.65,
02-11-2017,55.41,
03-11-2017,55.44,
04-11-2017,54.58,
05-11-2017,53.59,
06-11-2017,54.71,
07-11-2017,55.42,
08-11-2017,56.07,
09-11-2017,56.74,
10-11-2017,55.9,
11-11-2017,55.11,
12-11-2017,53.66,
13-11-2017,55.78,
14-11-2017,55.78,
15-11-2017,55.31,
16-11-2017,54.87,
17-11-2017,55.22,
18-11-2017,54.87,
19-11-2017,53.58,
20-11-2017,54.54,
21-11-2017,54.89,
22-11-2017,55.29,
23-11-2017,55.54,
24-11-2017,56.2,
25-11-2017,55.35,
26-11-2017,53.77,
27-11-2017,54.72,
28-11-2017,55.35,
29-11-2017,54.91,
30-11-2017,54.11,
01-12-2017,53.02,
02-12-2017,53.04,
03-12-2017,51.46,
04-12-2017,52.5,
05-12-2017,51.02,
06-12-2017,51.92,
07-12-2017,53.13,
08-12-2017,54.19,
09-12-2017,54.21,
10-12-2017,53.19,
11-12-2017,53.64,
12-12-2017,53.62,
13-12-2017,55.94,
14-12-2017,55.15,
15-12-2017,55.06,
16-12-2017,53.63,
17-12-2017,52.5,
18-12-2017,54.39,
19-12-2017,55.28,
20-12-2017,56.3,
21-12-2017,56.3,
22-12-2017,56.81,
23-12-2017,56.41,
24-12-2017,55.06,
25-12-2017,55.85,
26-12-2017,57.1,
27-12-2017,57.11,
28-12-2017,57.08,
29-12-2017,57.21,
30-12-2017,56.88,
31-12-2017,55.84,
01-01-2018,55.75,
02-01-2018,57.18,
03-01-2018,58.03,
04-01-2018,58.35,
05-01-2018,58.94,
06-01-2018,58.21,
07-01-2018,56.55,
08-01-2018,57.99,
09-01-2018,58.62,
10-01-2018,58.94,
11-01-2018,59.05,
12-01-2018,59.66,
13-01-2018,59.76,
14-01-2018,55.71,
15-01-2018,56.11,
16-01-2018,57.94,
17-01-2018,59.21,
18-01-2018,58.87,
19-01-2018,59.02,
20-01-2018,58.86,
21-01-2018,57.29,
22-01-2018,58.36,
23-01-2018,57.97,
24-01-2018,58.49,
25-01-2018,59.33,
26-01-2018,56.63,
27-01-2018,57.96,
28-01-2018,57.68,
29-01-2018,58.91,
30-01-2018,58.46,
31-01-2018,58.62,
01-02-2018,58.57,
02-02-2018,58.84,
03-02-2018,58.33,
04-02-2018,56.13,
05-02-2018,58.07,
06-02-2018,59.77,
07-02-2018,60.28,
08-02-2018,59.97,
09-02-2018,60.43,
10-02-2018,59.88,
11-02-2018,56.1,
12-02-2018,55.64,
13-02-2018,56.3,
14-02-2018,55.89,
15-02-2018,56.67,
16-02-2018,58.81,
17-02-2018,59.01,
18-02-2018,57.48,
19-02-2018,58.42,
20-02-2018,60.07,
21-02-2018,60.46,
22-02-2018,60.79,
23-02-2018,60.54,
24-02-2018,59.47,
25-02-2018,57.88,
26-02-2018,59.83,
27-02-2018,60.74,
28-02-2018,61.67,
01-03-2018,61.32,
02-03-2018,56.1,
03-03-2018,56.53,
04-03-2018,58.39,
05-03-2018,59.74,
06-03-2018,60.54,
07-03-2018,61.07,
08-03-2018,61.28,
09-03-2018,61.22,
10-03-2018,61.29,
11-03-2018,60.36,
12-03-2018,61.58,
13-03-2018,61.76,
14-03-2018,61.15,
15-03-2018,61.88,
16-03-2018,61.39,
17-03-2018,58.93,
18-03-2018,58.43,
19-03-2018,60.12,
20-03-2018,61.01,
21-03-2018,60.71,
22-03-2018,61.73,
23-03-2018,62.32,
24-03-2018,62.4,
25-03-2018,60.66,
26-03-2018,62.79,
27-03-2018,63.34,
28-03-2018,64.35,
29-03-2018,64.6,
30-03-2018,63.1,
31-03-2018,60.43,
01-04-2018,56.51,
02-04-2018,57.32,
03-04-2018,59.88,
04-04-2018,60.79,
05-04-2018,60.67,
06-04-2018,60.24,
07-04-2018,58.07,
08-04-2018,55.43,
09-04-2018,57.14,
10-04-2018,58.36,
11-04-2018,57.68,
12-04-2018,57.14,
13-04-2018,58.38,
14-04-2018,58.56,
15-04-2018,57.56,
16-04-2018,60.61,
17-04-2018,61.29,
18-04-2018,60.39,
19-04-2018,61.26,
20-04-2018,59.61,
21-04-2018,61.13,
22-04-2018,58.83,
23-04-2018,61.17,
24-04-2018,61.35,
25-04-2018,61.48,
26-04-2018,61.36,
27-04-2018,61.76,
28-04-2018,61.63,
29-04-2018,58.54,
30-04-2018,57.34,
01-05-2018,55.28,
02-05-2018,56.18,
03-05-2018,54.02,
04-05-2018,57.55,
05-05-2018,59.9,
06-05-2018,58.01,
07-05-2018,59.42,
08-05-2018,58.53,
09-05-2018,59.51,
10-05-2018,60.57,
11-05-2018,60.87,
12-05-2018,59.34,
13-05-2018,57.07,
14-05-2018,55.19,
15-05-2018,59.85,
16-05-2018,60.23,
17-05-2018,60.77,
18-05-2018,60.74,
19-05-2018,60.24,
20-05-2018,58.5,
21-05-2018,61.57,
22-05-2018,63.92,
23-05-2018,63.83,
24-05-2018,63.22,
25-05-2018,62.58,
26-05-2018,62.32,
27-05-2018,61.3,
28-05-2018,63.03,
29-05-2018,61.25,
30-05-2018,61.85,
31-05-2018,62.42,
01-06-2018,59.12,
02-06-2018,57.68,
03-06-2018,54.99,
04-06-2018,58.83,
05-06-2018,59.38,
06-06-2018,57.35,
07-06-2018,57.06,
08-06-2018,53.65,
09-06-2018,47.34,
10-06-2018,46.44,
11-06-2018,51.27,
12-06-2018,52.26,
13-06-2018,51.09,
14-06-2018,52.12,
15-06-2018,54.91,
16-06-2018,54.25,
17-06-2018,50.33,
18-06-2018,54.58,
19-06-2018,57.17,
20-06-2018,59.54,
21-06-2018,60.14,
22-06-2018,60.92,
23-06-2018,60.46,
24-06-2018,56.87,
25-06-2018,58.39,
26-06-2018,55.77,
